GEOID,NAME,variable,estimate,moe
49,Utah,B27010_033,103617,6612
49,Utah,B27010_034,1134798,3199
49,Utah,B27010_035,957153,8180
49,Utah,B27010_042,73132,4013
49,Utah,B27010_050,104513,7056
49,Utah,B27010_051,398725,1695
49,Utah,B27010_052,165347,5207
49,Utah,B27010_058,229465,5683
49,Utah,B27010_066,3913,1194
50,Vermont,B27010_002,124194,1887
50,Vermont,B27010_003,111416,2362
50,Vermont,B27010_010,9560,1777
50,Vermont,B27010_017,3218,1170
50,Vermont,B27010_018,131210,2061
50,Vermont,B27010_019,113482,3079
50,Vermont,B27010_026,8607,1526
50,Vermont,B27010_033,9121,1949
50,Vermont,B27010_034,248530,1631
50,Vermont,B27010_035,212496,3134
50,Vermont,B27010_042,23784,2326
50,Vermont,B27010_050,12250,1764
50,Vermont,B27010_051,136382,921
50,Vermont,B27010_052,44603,3158
50,Vermont,B27010_058,91567,3258
50,Vermont,B27010_066,212,216
51,Virginia,B27010_002,1978898,6045
51,Virginia,B27010_003,1726606,12846
51,Virginia,B27010_010,165730,9006
51,Virginia,B27010_017,86562,7937
51,Virginia,B27010_018,1768257,8738
51,Virginia,B27010_019,1435901,13098
51,Virginia,B27010_026,136362,8199
51,Virginia,B27010_033,195994,8661
51,Virginia,B27010_034,3270304,8678
51,Virginia,B27010_035,2665698,15092
51,Virginia,B27010_042,351450,10532
51,Virginia,B27010_050,253156,10856
51,Virginia,B27010_051,1428919,4438
51,Virginia,B27010_052,491835,10998
51,Virginia,B27010_058,927791,11716
51,Virginia,B27010_066,9293,1744
53,Washington,B27010_002,1732691,3924
53,Washington,B27010_003,1537901,10728
53,Washington,B27010_010,146702,9334
53,Washington,B27010_017,48088,5017
53,Washington,B27010_018,1694494,6440
53,Washington,B27010_019,1385841,13427
53,Washington,B27010_026,129723,7713
53,Washington,B27010_033,178930,9239
53,Washington,B27010_034,2953526,4976
53,Washington,B27010_035,2437963,13714
53,Washington,B27010_042,284074,10245
53,Washington,B27010_050,231489,9439
53,Washington,B27010_051,1286330,3187
53,Washington,B27010_052,455985,9671
53,Washington,B27010_058,821294,9856
53,Washington,B27010_066,9051,1514
54,West Virginia,B27010_002,375214,3228
54,West Virginia,B27010_003,333435,4945
54,West Virginia,B27010_010,31100,3840
54,West Virginia,B27010_017,10679,2486
54,West Virginia,B27010_018,334593,4032
54,West Virginia,B27010_019,270025,5632
54,West Virginia,B27010_026,27092,2993
54,West Virginia,B27010_033,37476,4083
54,West Virginia,B27010_034,664571,3074
54,West Virginia,B27010_035,525847,6551
54,West Virginia,B27010_042,84976,4521
54,West Virginia,B27010_050,53748,4460
54,West Virginia,B27010_051,366944,1679
54,West Virginia,B27010_052,110635,4933
54,West Virginia,B27010_058,255142,4921
54,West Virginia,B27010_066,1167,529
55,Wisconsin,B27010_002,1325554,3834
55,Wisconsin,B27010_003,1143721,10372
55,Wisconsin,B27010_010,122163,9008
55,Wisconsin,B27010_017,59670,4814
55,Wisconsin,B27010_018,1198252,5120
55,Wisconsin,B27010_019,1004464,8562
55,Wisconsin,B27010_026,88020,4549
55,Wisconsin,B27010_033,105768,5764
55,Wisconsin,B27010_034,2230755,5325
55,Wisconsin,B27010_035,1909964,10874
55,Wisconsin,B27010_042,186161,6412
55,Wisconsin,B27010_050,134630,7088
55,Wisconsin,B27010_051,1076890,2468
55,Wisconsin,B27010_052,385725,8479
55,Wisconsin,B27010_058,688390,8754
55,Wisconsin,B27010_066,2775,674
56,Wyoming,B27010_002,138679,2083
56,Wyoming,B27010_003,118833,3407
56,Wyoming,B27010_010,8926,1911
56,Wyoming,B27010_017,10920,2404
56,Wyoming,B27010_018,110008,2681
56,Wyoming,B27010_019,79024,3930
56,Wyoming,B27010_026,6968,1502
56,Wyoming,B27010_033,24016,2828
56,Wyoming,B27010_034,216641,2675
56,Wyoming,B27010_035,163803,4421
56,Wyoming,B27010_042,22696,2701
56,Wyoming,B27010_050,30142,3905
56,Wyoming,B27010_051,105436,1113
56,Wyoming,B27010_052,38253,2760
56,Wyoming,B27010_058,66642,2744
56,Wyoming,B27010_066,541,380
72,Puerto Rico,B27010_002,559841,3931
72,Puerto Rico,B27010_003,521536,6478
72,Puerto Rico,B27010_010,25558,3897
72,Puerto Rico,B27010_017,12747,3211
72,Puerto Rico,B27010_018,654474,5845
72,Puerto Rico,B27010_019,573947,7289
72,Puerto Rico,B27010_026,19172,2897
72,Puerto Rico,B27010_033,61355,5519
72,Puerto Rico,B27010_034,1232622,3738
72,Puerto Rico,B27010_035,1039781,8252
72,Puerto Rico,B27010_042,110637,5913
72,Puerto Rico,B27010_050,82204,5899
72,Puerto Rico,B27010_051,747870,329
72,Puerto Rico,B27010_052,316617,9482
72,Puerto Rico,B27010_058,426091,9218
72,Puerto Rico,B27010_066,5162,1154
